Normal 1;Normal2;Impersonation;Replay 1;Replay 2
24;30;34;29;37
24;30;35;29;37
24;30;34;29;37
24;30;32;29;37
24;30;33;29;37
25;30;35;29;37
24;30;35;29;37
24;30;35;29;37
24;29;34;29;38
24;30;33;29;37
24;30;35;29;37
24;30;34;29;37
24;30;34;29;37
24;30;32;29;38
24;30;32;29;37
24;30;32;29;37
25;30;34;29;37
24;30;33;29;38
24;30;35;29;37
24;30;35;29;37
24;30;33;28;38
24;29;34;29;37
24;30;35;29;37
24;30;36;29;37
24;29;34;29;37
24;30;35;29;37
24;29;37;29;37
24;30;36;29;37
24;30;36;29;37
24;29;34;29;37
24;29;37;29;38
24;29;36;29;37
24;30;35;29;37
24;30;37;29;37
24;29;35;29;37
24;30;34;29;38
24;30;36;29;37
24;30;34;29;37
24;30;33;29;37
24;30;34;29;38
24;30;33;29;37
24;30;34;29;37
24;30;34;29;37
25;30;32;29;37
24;30;32;29;37
24;30;32;29;38
24;30;35;29;37
24;30;33;29;37
24;30;35;29;38
24;30;35;29;37
24;29;36;29;37
24;30;36;29;37
24;30;37;29;37
24;30;35;29;37
24;30;35;29;38
24;30;36;29;37
24;30;34;29;37
24;30;37;29;37
24;30;37;29;38
24;29;36;30;38
24;30;37;29;37
24;30;38;29;38
24;29;36;29;37
24;29;36;29;37
24;30;35;29;38
24;30;34;29;37
24;29;34;29;37
24;30;36;29;37
24;29;35;29;37
24;30;35;29;37
24;29;35;29;37
24;29;34;29;37
24;30;33;29;37
24;30;35;29;37
24;30;34;29;37
24;30;36;29;38
24;30;35;29;37
24;30;36;29;38
24;30;36;29;38
24;29;35;29;37
24;30;37;29;38
24;30;36;29;37
24;30;35;29;37
24;30;35;29;37
24;30;36;29;37
25;30;37;29;37
24;30;36;29;37
24;30;36;29;37
24;30;36;29;37
24;30;35;29;37
24;30;36;29;38
24;30;34;29;37
24;30;37;29;38
24;30;35;29;37
24;30;35;29;37
25;30;36;29;37
24;30;35;29;37
24;30;35;29;37
24;30;33;29;38
24;30;33;29;37
24;30;34;29;38
24;30;34;29;37
24;30;34;29;37
24;29;33;29;37
24;30;36;29;38
24;30;36;29;37
24;30;33;29;37
24;29;36;29;37
24;30;34;29;38
25;30;34;29;37
24;29;34;29;37
24;30;33;29;37
24;29;33;29;37
24;30;32;29;38
24;29;34;29;37
24;29;32;29;37
24;30;33;29;37
24;30;33;29;37
24;29;33;29;37
24;30;35;29;37
24;30;34;29;37
24;30;35;29;37
24;30;33;29;37
24;30;33;29;38
24;30;33;29;37
24;30;35;29;37
24;30;34;29;38
24;30;36;29;37
24;30;33;29;38
24;30;35;29;37
24;30;34;29;37
24;30;33;29;37
24;30;34;29;37
24;30;35;29;37
24;30;34;29;37
24;30;35;29;37
24;30;35;29;38
24;30;35;29;37
24;30;36;29;38
24;30;35;29;37
24;30;34;29;37
24;30;33;29;37
24;30;34;29;37
24;30;32;29;37
24;30;34;29;37
24;30;34;29;37
24;30;34;29;37
24;30;35;29;37
24;30;36;29;37
24;30;35;29;38
24;30;36;29;37
24;30;36;29;38
24;30;35;29;38
24;30;36;29;37
24;30;37;29;37
24;30;37;29;37
24;30;37;29;37
24;30;38;29;37
24;30;36;29;37
24;30;36;29;37
24;30;37;29;37
24;30;37;29;37
24;30;37;29;37
24;29;37;29;37
24;30;38;29;37
24;30;35;29;37
24;30;38;29;37
24;30;38;29;37
24;30;38;29;37
24;30;36;29;37
24;30;36;29;37
24;30;35;29;37
24;30;37;29;37
24;30;37;29;37
24;30;34;29;37
25;30;34;29;37
24;30;36;29;38
24;30;34;29;37
24;30;34;29;37
24;30;35;29;37
24;30;37;29;38
24;29;33;29;37
24;30;35;29;37
24;30;34;29;38
24;30;35;29;37
24;30;34;29;38
24;30;33;29;37
24;30;34;29;37
24;30;34;29;37
24;30;34;29;37
24;29;34;29;38
24;30;33;29;37
24;30;35;29;37
24;30;36;29;38
24;30;35;29;37
25;30;33;29;37
24;29;34;29;37
24;30;35;29;37
24;30;32;29;37
24;30;35;29;37
24;30;35;29;37
24;30;34;29;37
24;30;33;29;37
24;30;35;29;38
24;30;36;29;37
24;29;34;29;37
24;30;33;29;38
24;30;34;29;37
24;30;34;29;37
25;30;36;29;37
24;30;33;29;37
24;29;34;29;38
24;29;34;29;37
24;30;34;29;38
24;30;33;29;37
24;30;34;29;37
24;30;35;29;38
24;30;32;29;37
24;30;34;29;37
24;30;32;29;37
24;30;34;29;37
24;30;35;29;37
24;29;32;30;37
25;30;33;29;37
24;30;35;29;38
24;29;34;29;37
24;29;32;29;37
24;30;35;29;37
24;30;34;29;37
24;30;32;29;37
24;30;35;29;38
24;30;34;29;38
24;30;35;29;38
24;30;33;29;37
24;30;35;29;37
24;30;36;29;37
24;30;35;29;37
24;30;35;29;37
24;30;37;29;38
24;30;37;29;38
24;30;35;29;37
24;30;37;29;38
24;30;36;29;37
24;30;38;30;37
24;30;38;29;37
24;30;39;29;37
24;30;39;29;38
25;30;39;29;38
24;30;40;30;37
24;29;40;29;38
24;30;38;29;37
24;30;37;29;37
24;30;39;29;37
24;29;37;29;37
24;30;36;29;37
24;30;37;29;37
24;30;38;29;37
24;29;36;29;37
24;30;36;29;37
24;30;37;29;37
24;29;36;29;37
24;30;35;29;37
24;29;36;29;37
24;30;36;29;37
24;30;36;29;37
24;30;36;29;37
24;29;36;29;37
24;30;37;29;37
24;30;35;29;37
24;30;36;29;37
24;30;35;29;37
24;30;35;29;37
24;30;37;29;37
25;30;34;29;37
25;30;34;29;38
24;30;34;29;37
24;30;34;29;37
24;30;34;29;37
24;30;34;29;37
24;30;33;29;37
24;29;32;29;37
24;29;33;29;37
24;30;35;29;37
24;30;33;29;37
24;29;35;29;37
25;30;33;29;37
24;30;35;29;37
24;30;33;29;37
24;29;35;29;37
24;30;34;29;37
24;30;34;29;37
24;30;35;29;37
24;30;33;29;37
24;30;32;29;37
24;30;35;29;37
24;30;33;29;37
24;29;34;29;37
24;30;35;29;37
24;30;36;29;38
24;29;33;29;37
24;30;34;29;37
24;30;35;29;37
24;30;34;29;37
24;30;33;29;37
24;29;32;29;38
24;30;32;29;37
24;30;32;29;37
24;29;32;29;37
24;30;34;29;38
24;30;32;29;37
24;30;32;29;37
24;30;33;29;38
24;30;31;29;37
24;30;32;29;37
24;30;32;29;37
24;29;33;29;37
25;30;31;29;37
24;29;34;29;37
24;30;33;29;37
24;30;33;29;37
24;30;35;29;37
24;30;32;29;37
24;29;33;29;37
24;29;35;29;37
24;30;35;29;37
24;29;34;29;37
24;30;35;29;37
24;30;33;29;37
24;30;34;29;37
24;30;36;29;37
24;30;36;29;37
24;30;36;29;37
24;30;36;29;37
24;29;37;29;37
24;30;35;29;37
24;30;36;29;37
24;30;37;29;37
24;30;35;29;37
24;30;37;29;37
24;30;38;29;37
24;30;36;29;37
24;29;34;29;37
24;30;34;29;37
24;30;36;29;37
24;30;34;29;37
24;29;36;29;37
24;30;33;29;37
24;30;36;29;38
24;30;36;29;37
24;30;33;29;37
24;29;34;29;37
24;30;34;29;37
24;30;32;29;37
24;30;32;29;37
24;29;32;29;37
24;30;32;29;37
24;30;34;29;37
24;29;35;29;37
24;29;35;29;37
24;29;33;29;37
24;30;33;29;37
24;30;35;29;37
24;30;35;29;37
24;30;34;29;37
24;30;33;29;37
24;30;33;29;37
24;29;32;29;37
24;29;33;29;37
24;30;35;29;37
24;29;33;29;37
24;30;33;29;37
24;30;33;29;37
24;30;32;29;37
24;30;34;29;37
24;30;34;29;37
24;30;33;29;37
24;30;35;29;37
24;30;35;29;37
24;29;33;29;37
24;30;36;29;37
24;30;34;29;37
24;30;34;29;37
24;30;35;29;37
24;30;35;29;37
24;30;33;29;37
24;29;36;29;37
24;30;37;29;37
24;30;34;29;37
24;29;35;29;37
24;30;35;29;37
24;30;36;29;37
24;29;36;29;37
24;30;34;29;37
24;30;34;29;37
24;30;36;29;37
24;30;36;29;37
24;29;36;29;37
24;30;34;29;37
24;30;34;29;37
24;30;33;29;37
24;29;34;29;37
24;29;32;29;37
24;30;35;29;37
24;30;35;29;37
24;30;35;29;37
24;30;33;29;37
24;30;35;29;37
24;30;35;29;37
24;30;36;29;37
24;30;35;29;37
24;30;35;29;37
24;29;35;28;37
24;30;36;29;37
24;30;34;29;37
24;30;33;29;37
24;30;36;29;37
24;30;35;29;37
24;30;34;29;37
24;30;33;29;37
25;29;33;29;37
24;30;34;29;37
24;30;33;29;37
24;29;34;29;37
24;30;34;29;37
24;30;34;29;37
24;30;33;29;37
24;30;35;29;36
24;30;36;29;37
24;30;34;29;37
24;29;34;30;37
24;30;34;29;37
24;30;36;29;37
24;30;36;29;37
24;30;34;29;36
24;29;35;29;36
24;30;36;29;37
23;30;34;29;37
24;29;33;29;37
24;30;36;29;37
25;30;36;29;37
24;30;36;29;37
24;30;35;29;37
24;30;36;29;37
24;30;36;29;37
24;30;35;29;37
24;30;36;29;37
24;30;34;29;36
24;29;36;29;36
24;29;35;29;36
24;29;36;29;37
24;30;36;29;37
24;30;36;29;37
24;30;35;29;36
24;30;37;29;37
24;30;36;29;37
24;29;34;29;37
24;30;35;29;37
24;29;36;29;37
24;30;35;29;36
24;30;34;29;37
24;29;35;29;36
24;30;35;29;37
24;30;36;29;37
24;29;36;29;37
24;30;35;29;36
24;29;36;29;37
24;29;34;29;36
24;29;35;30;36
24;29;33;29;37
24;30;33;29;36
25;29;32;29;36
24;29;34;29;36
24;29;34;29;36
24;30;33;29;37
25;29;35;29;37
24;30;34;29;36
24;29;35;29;37
24;30;33;29;36
24;30;35;29;37
24;29;35;29;37
24;30;35;29;37
24;30;36;29;37
24;30;34;29;37
24;29;36;29;36
24;30;33;29;36
24;30;35;29;37
24;30;34;29;36
24;30;34;29;36
24;29;33;29;37
24;30;36;29;36
24;30;33;29;36
24;29;33;29;37
24;29;36;29;37
24;30;34;29;37
24;29;34;29;36
24;29;35;29;37
24;30;36;29;37
24;30;35;29;36
24;30;36;29;36
25;29;37;29;36
24;30;37;29;36
24;30;35;29;36
24;30;38;29;37
24;29;36;29;36
24;30;36;29;37
24;30;35;29;37
24;29;36;29;36
24;29;35;29;36
24;29;34;29;36
24;30;36;29;36
24;29;33;29;36
24;29;34;29;36
24;30;33;29;36
24;30;33;29;36
24;29;34;29;36
24;30;33;29;36
24;30;34;29;37
24;30;33;29;36
24;29;34;29;37
24;29;33;29;36
24;30;32;29;36
24;30;34;29;37
24;29;32;29;36
24;30;33;29;36
24;30;34;29;37
24;29;33;29;37
24;30;34;29;36
24;30;32;29;36
24;30;33;29;36
24;29;34;30;36
24;29;32;29;36
24;29;31;29;36
24;29;32;29;36
24;29;32;29;36
24;29;32;29;37
24;30;33;29;36
24;29;34;29;36
24;30;33;29;37
24;30;34;29;36
24;30;34;29;36
24;29;36;29;36
24;29;34;29;36
24;30;36;29;36
24;29;34;29;36
24;29;35;29;36
24;29;33;29;36
24;30;36;29;36
24;30;36;29;36
24;29;35;29;36
24;29;35;29;37
24;30;36;29;36
24;30;35;29;36
24;29;34;29;36
24;29;36;29;36
24;29;37;29;36
24;30;36;29;36
24;30;35;29;36
24;29;34;29;36
24;30;37;29;36
24;30;36;29;36
24;29;37;29;36
24;29;37;29;36
24;30;34;29;36
24;29;34;29;36
24;29;34;29;36
24;30;35;29;36
24;29;35;29;36
24;29;33;29;36
24;30;33;29;36
24;30;36;29;36
24;30;36;29;36
24;29;36;29;36
24;29;34;29;36
24;30;36;29;36
24;29;36;29;36
24;29;35;29;36
24;29;36;29;36
24;30;36;29;36
24;29;37;29;36
24;29;35;29;36
24;30;37;29;36
24;29;37;29;36
24;29;37;29;36
24;29;38;29;36
24;29;36;29;36
24;29;38;29;36
24;29;39;29;36
24;30;35;29;36
24;30;35;29;36
24;29;35;29;36
24;30;34;29;36
24;30;36;29;36
24;30;35;29;36
24;30;35;29;36
24;29;34;29;36
24;29;35;29;36
24;30;34;29;36
24;30;33;29;36
24;29;36;29;36
24;29;33;29;36
24;29;35;29;36
24;30;32;29;36
24;29;33;29;36
24;29;34;29;36
24;30;35;29;36
24;30;35;29;36
24;29;36;29;36
24;29;36;29;36
24;29;34;29;36
24;30;37;29;36
24;29;34;30;36
24;30;36;29;36
24;29;36;29;35
24;29;34;29;35
24;29;37;29;36
24;30;34;29;35
24;30;37;29;36
24;29;34;29;36
24;29;34;29;35
24;30;34;29;36
24;29;36;29;35
24;29;35;29;36
24;29;36;29;35
24;30;36;29;35
25;30;34;29;35
24;29;36;29;35
24;29;34;29;36
24;30;36;29;35
24;30;36;29;36
24;29;34;29;35
24;29;36;29;35
24;29;35;29;35
24;29;35;29;36
24;29;34;29;35
24;29;36;29;35
25;30;34;29;35
24;29;33;29;35
24;30;34;29;35
24;29;35;29;35
24;29;34;29;35
24;30;35;29;36
24;29;33;29;35
24;30;34;29;35
24;29;34;29;35
24;29;35;29;35
24;29;33;29;35
24;30;35;29;35
24;29;35;29;36
24;29;33;29;35
24;29;36;29;35
24;29;34;29;35
24;29;34;29;35
24;29;34;28;36
24;29;36;29;35
24;29;36;29;35
24;29;35;29;35
24;29;34;28;36
24;29;36;29;36
24;30;33;29;35
24;29;33;29;36
24;29;36;29;36
25;29;36;29;36
24;29;34;29;35
24;29;36;29;36
24;29;37;29;36
24;29;34;29;35
24;29;35;30;36
24;29;36;29;36
25;29;37;29;36
24;29;34;29;36
24;29;36;29;36
24;29;37;30;36
24;29;36;29;36
24;29;34;29;36
24;29;36;29;35
24;29;37;29;36
24;30;37;29;36
24;30;36;28;35
24;29;37;29;36
24;29;38;29;35
24;29;36;29;35
24;29;37;29;36
24;29;38;29;35
24;29;39;29;36
24;29;37;29;35
24;29;37;29;36
24;29;35;29;36
24;29;35;29;36
24;29;36;29;36
24;30;35;29;35
24;29;37;29;36
24;30;36;29;35
25;30;35;29;35
24;29;36;29;35
24;29;37;29;36
24;29;37;29;36
24;29;37;28;35
24;29;38;29;35
25;29;36;29;35
24;29;36;28;35
24;30;35;29;35
24;29;35;29;36
24;29;33;29;35
24;29;33;28;35
24;30;34;29;35
24;29;32;29;35
24;29;32;29;36
24;30;35;29;35
24;29;35;29;36
24;29;34;29;36
24;29;35;29;35
24;30;35;29;35
24;29;35;29;35
24;29;33;29;36
24;29;35;29;35
24;30;36;29;35
24;29;36;28;35
24;29;35;29;35
24;30;34;29;35
24;29;35;29;36
24;29;36;29;36
24;29;33;29;35
24;29;34;29;36
24;29;35;29;36
24;29;35;28;35
24;30;33;29;36
24;29;32;29;35
24;29;35;29;35
24;29;35;29;35
24;29;35;29;35
24;29;36;29;35
24;30;37;29;35
24;29;36;29;36
24;29;35;28;36
24;30;36;29;35
24;29;36;28;35
24;29;35;28;35
24;29;37;29;36
24;29;37;29;36
24;29;36;29;35
24;29;37;29;35
24;29;36;29;35
24;29;35;30;35
24;30;36;29;35
24;29;34;29;36
24;29;34;29;35
24;30;33;29;35
24;29;34;29;35
24;29;32;29;36
24;30;33;29;35
24;30;34;29;35
24;29;32;29;35
24;29;34;29;35
24;29;32;29;35
24;29;35;28;35
24;30;33;29;35
24;29;32;28;35
24;30;35;29;35
24;29;33;29;35
24;29;33;29;35
24;29;32;29;35
24;29;35;29;35
24;29;35;29;35
24;29;33;29;35
24;29;33;28;35
24;30;33;29;35
24;30;34;28;35
24;29;34;29;35
24;29;34;29;35
24;29;35;29;36
24;29;33;29;35
24;29;34;29;35
24;29;32;29;36
24;29;33;29;35
24;29;32;29;35
24;30;33;29;35
24;29;34;29;35
24;29;33;29;35
24;29;34;29;36
24;29;35;29;35
24;30;34;29;35
24;29;36;29;35
24;29;34;29;35
24;29;35;28;35
24;29;33;29;35
24;29;33;29;35
24;29;35;29;35
24;29;32;29;35
24;29;33;28;35
24;29;35;29;35
24;29;35;29;35
24;30;33;29;35
24;29;35;28;36
24;29;33;29;35
24;29;36;29;35
23;29;35;28;35
24;30;36;28;35
25;29;34;29;34
24;29;36;29;35
24;30;34;30;35
24;29;34;28;35
24;29;33;28;35
24;29;32;29;35
24;30;32;29;35
24;30;32;29;35
24;29;34;29;35
24;29;33;29;35
24;29;32;29;35
24;29;34;29;35
24;29;35;29;35
24;29;34;29;35
24;29;36;29;34
24;29;34;29;35
24;29;35;29;35
24;29;36;29;35
24;29;35;29;35
24;30;35;29;35
24;29;36;29;35
24;29;33;28;35
24;29;35;29;35
23;29;33;29;35
24;29;33;29;35
24;29;34;29;35
24;29;35;28;36
24;29;35;29;35
25;29;33;29;35
24;30;34;29;35
24;29;33;29;35
24;29;34;29;35
24;29;34;29;35
24;29;32;29;35
24;29;33;29;35
24;29;34;29;35
24;29;32;29;35
24;29;35;30;35
24;29;35;29;35
24;29;33;29;35
24;29;36;29;35
24;29;36;28;35
24;30;36;29;35
24;29;34;29;35
24;29;34;29;35
24;29;35;29;35
24;29;33;29;35
24;29;33;29;35
24;29;35;29;35
24;30;34;29;35
24;29;32;29;35
24;29;35;29;35
24;29;33;29;35
24;30;35;29;35
24;29;35;29;34
24;29;33;29;35
24;29;36;29;34
24;29;34;29;35
24;29;33;29;34
24;29;35;29;35
24;29;35;29;34
24;29;33;30;34
24;29;32;29;35
24;29;34;29;35
24;30;34;29;35
24;29;35;29;34
25;29;34;29;35
24;29;35;29;34
24;29;34;28;35
25;29;36;29;35
24;29;35;29;34
24;29;35;28;35
24;29;37;28;35
24;29;35;29;35
24;29;36;29;35
25;29;35;28;35
25;30;34;29;35
24;29;37;29;35
24;29;37;29;35
24;29;37;29;35
24;30;36;29;35
24;29;37;29;35
24;29;35;28;35
24;29;35;29;35
24;29;36;29;35
24;29;36;28;35
24;29;35;29;35
25;29;37;29;35
24;29;37;28;35
24;29;35;29;35
24;29;35;28;35
24;29;34;29;35
24;29;33;29;35
24;29;36;28;35
24;29;34;29;35
24;29;34;28;35
24;29;32;29;35
24;29;36;29;35
24;30;33;28;35
24;29;34;29;35
25;29;34;29;35
24;29;36;29;35
24;29;36;29;35
24;29;35;29;35
24;29;34;29;35
24;29;34;29;35
24;29;35;29;35
24;30;35;29;35
24;29;36;28;35
24;29;35;29;35
24;30;33;29;34
24;29;35;29;35
24;29;35;29;35
24;29;34;29;35
24;29;34;29;35
24;29;36;29;35
24;29;33;29;35
24;29;36;29;35
24;29;36;29;35
24;29;33;29;35
24;29;33;29;35
24;29;33;28;35
24;29;33;29;35
24;29;32;29;35
23;29;32;29;35
24;29;32;29;35
24;29;31;29;35
24;29;31;29;35
24;29;31;29;34
24;29;33;29;35
24;29;32;29;35
24;29;33;29;35
24;29;34;29;35
24;29;33;29;35
24;29;33;29;35
24;29;32;28;35
24;29;34;29;35
24;29;35;30;35
24;30;34;29;35
24;29;36;28;35
24;29;34;29;35
24;29;34;29;34
24;29;34;29;35
24;29;33;29;35
24;29;36;29;35
24;29;36;29;35
24;29;33;29;35
24;29;36;29;35
24;29;34;29;35
24;30;34;29;35
24;29;33;28;35
24;29;36;29;35
24;29;35;29;35
24;30;33;29;35
24;29;32;29;35
24;29;35;29;35
24;29;35;29;35
23;29;33;29;35
24;29;33;29;34
24;30;35;29;34
24;30;34;29;35
24;29;34;29;35
24;29;33;29;35
24;29;35;29;34
24;30;34;29;34
24;29;35;29;35
24;29;33;29;35
24;30;34;29;34
24;29;33;29;35
24;29;35;29;34
24;29;35;29;35
24;29;34;29;35
24;29;35;29;35
24;29;33;29;35
24;29;33;29;35
24;29;33;29;35
24;30;33;29;35
24;29;35;29;34
24;29;34;29;35
24;29;34;29;35
24;29;33;29;35
24;29;32;29;34
24;29;33;29;34
24;29;35;29;35
24;29;35;29;35
24;29;34;29;35
24;29;33;29;34
24;29;33;29;35
24;29;32;29;35
24;29;35;29;35
24;29;32;29;34
24;29;34;29;35
24;29;34;29;34
24;29;32;29;34
24;29;34;29;34
24;29;34;29;35
24;29;32;29;35
24;29;32;29;34
24;29;32;29;35
24;29;34;29;35
24;29;34;29;34
24;29;34;29;35
24;29;36;29;35
24;29;33;29;35
25;29;34;29;35
24;29;33;29;35
24;29;36;29;35
24;29;36;29;34
24;29;34;29;35
24;29;35;29;35
24;29;34;29;34
24;29;36;29;34
24;29;34;29;35
24;29;35;29;34
24;30;34;29;34
24;29;36;29;34
24;30;34;29;34
24;29;35;29;35
24;29;34;29;35
24;29;36;29;35
24;29;34;29;35
24;29;36;29;35
24;30;36;29;35
24;29;34;29;34
24;29;34;29;34
24;29;37;29;34
24;30;34;29;34
24;28;36;29;35
24;29;34;29;35
24;29;35;29;34
24;29;33;29;35
24;29;33;29;35
24;29;35;29;34
24;29;36;29;35
24;29;36;29;34
24;29;35;29;34
24;29;36;29;35
24;29;35;29;34
24;29;37;29;35
25;29;34;29;34
24;29;35;29;34
24;29;36;29;34
24;29;33;29;34
24;29;36;29;35
24;29;35;29;34
24;29;35;29;34
24;29;36;29;34
25;29;34;29;35
24;29;33;29;34
25;29;33;29;34
24;29;33;29;35
24;29;35;29;35
24;29;35;29;34
24;29;34;29;34
24;29;33;29;35
24;29;34;29;35
24;29;35;29;34
24;29;35;29;34
24;29;33;29;35
24;29;35;29;34
25;30;35;29;34
24;29;35;29;35
24;29;35;29;34
24;29;33;29;34
24;29;34;29;34
24;29;33;29;34
24;29;34;29;34
24;29;35;29;34
24;29;32;29;34
24;29;32;29;34
24;29;32;29;34
24;29;35;29;34
24;29;32;29;35
25;29;33;29;34
24;29;35;29;34
24;29;35;29;35
24;29;35;29;34
24;29;35;29;34
24;29;34;29;34
24;29;36;29;35
24;29;33;29;35
24;29;34;29;34
24;29;34;29;34
24;29;36;29;34
24;29;32;29;34
24;30;34;29;34
24;29;34;29;34
25;29;33;29;34
25;29;32;29;35
23;29;34;29;34
24;29;35;29;34
24;30;32;29;35
24;29;35;29;35
24;29;34;29;34
24;29;36;29;34
24;29;32;29;34
24;29;36;29;34
24;29;33;29;35
24;29;36;29;34
23;29;35;29;34
24;29;34;29;35
24;29;34;29;34
24;29;37;29;34
24;29;34;29;35
24;30;36;29;34
24;29;36;29;34
24;29;36;29;34
24;29;33;29;34
24;29;36;29;34
24;29;34;29;34
24;29;37;29;34
24;29;36;29;34
24;29;35;29;34
24;29;34;29;34
24;29;34;29;34
24;29;36;29;34
24;29;37;29;34
24;29;35;29;34
24;29;36;29;34
24;29;37;29;34
24;29;37;29;35
24;29;35;29;34
24;29;35;29;34
24;29;35;29;34
24;29;37;29;34
25;29;36;29;34
24;29;37;29;34
24;29;35;29;35
24;29;37;29;34
24;29;37;29;34
24;29;35;29;34
24;29;37;30;34
24;29;38;30;34
24;30;35;29;34
24;29;37;29;34
24;29;35;29;34
24;29;37;29;34
24;29;35;29;34
24;29;34;29;34
24;29;36;29;34
24;29;36;29;34
24;29;34;29;34
24;29;36;29;34
24;29;35;29;34
24;29;35;29;34
24;29;35;29;34
24;29;36;29;34
24;29;37;29;34
24;29;35;29;34
24;29;34;29;34
24;29;37;29;34
24;30;34;29;34
24;29;35;29;34
24;29;34;29;34
24;29;34;29;34
24;29;36;29;34
24;29;33;29;34
24;29;34;29;34
24;29;35;29;34
24;29;34;29;34
24;29;35;29;34
24;29;34;29;34
24;29;36;29;34
25;29;35;29;34
24;29;36;29;34
24;29;35;29;34
24;29;35;29;34
24;29;34;29;34
25;29;33;29;34
24;29;33;29;34
24;29;35;29;34
24;29;34;29;34
24;29;34;29;34
24;29;35;29;34
24;29;33;29;34
24;29;35;29;34
24;29;34;29;34
24;29;35;29;34
24;29;35;29;34
24;29;34;29;34
24;29;34;29;34
24;30;34;29;33
24;29;35;29;34
24;29;36;29;34
24;29;36;29;34
24;29;36;29;34
24;29;34;29;34
24;29;34;29;34
24;29;36;29;34
24;29;36;29;34
24;29;35;29;34
24;29;36;29;34
24;29;34;29;34
24;29;36;29;33
24;29;35;29;34
24;29;34;29;34
24;29;36;29;34
24;29;34;29;34
24;29;34;29;34
24;29;34;29;34
24;29;36;29;34
24;29;34;29;34
24;29;36;29;34
24;29;34;29;34
24;29;36;29;34
24;29;35;29;34
24;29;34;29;34
24;29;34;29;34
24;30;33;29;34
24;29;34;29;34
24;28;33;29;34
24;29;33;29;34
24;29;32;29;34
24;30;34;29;34
24;29;34;29;34
24;29;32;29;34
24;29;35;29;34
24;29;32;29;34
24;29;34;29;34
24;29;32;28;34
24;29;34;29;34
24;29;32;29;34
24;29;33;29;34
24;29;32;29;34
24;29;32;29;34
24;29;34;29;34
25;29;32;29;34
24;29;32;28;34
24;29;31;29;34
24;29;33;29;34
24;29;31;29;33
24;29;34;29;34
24;29;34;29;34
24;29;35;29;34
24;29;34;29;34
23;29;34;29;33
24;29;36;29;34
24;29;35;29;33
24;29;36;29;34
24;29;35;29;34
24;29;36;28;34
24;29;33;29;34
24;29;34;29;34
24;29;34;29;34
24;29;33;29;34
24;29;34;29;33
24;29;34;29;33
24;29;32;29;34
24;29;34;29;34
24;29;32;29;34
24;29;31;29;34
24;29;34;29;34
24;29;34;29;34
24;29;34;29;34
24;29;32;29;34
24;29;35;29;34
24;29;34;29;34
24;29;35;29;34
24;29;34;29;34
24;29;36;29;34
24;29;35;29;34
24;29;35;29;34
24;29;34;30;34
24;29;34;29;34
24;29;33;29;34
24;29;36;29;34
24;29;33;29;34
24;29;33;29;34
24;29;34;29;34
24;29;34;30;34
24;29;35;29;34
24;29;36;29;34
24;29;35;29;34
24;29;35;29;34
24;29;36;29;34
24;29;35;29;33
24;29;35;29;34
24;29;35;29;33
24;29;33;29;34
24;29;36;29;34
24;29;33;29;34
24;29;35;29;34
24;29;36;29;34
24;29;37;29;34
24;29;35;29;34
24;29;35;29;33
24;29;34;29;34
24;29;37;29;34
24;29;34;30;34
24;29;35;29;34
24;29;33;29;34
24;29;37;29;34
24;29;34;29;34
24;29;36;29;34
24;29;34;29;34
25;29;34;29;34
24;29;34;29;34
24;29;34;29;34
24;29;34;29;34
24;29;35;28;34
24;29;32;29;34
24;29;32;29;33
24;29;34;29;34
25;28;32;29;34
24;29;33;29;34
24;29;34;29;34
24;29;32;29;34
24;29;32;30;34
24;29;33;29;33
24;29;33;29;34
24;29;34;29;34
24;29;32;28;33
25;29;31;29;33
24;29;31;29;33
24;29;34;29;34
24;29;32;29;33
24;29;34;29;34
24;29;34;29;34
24;29;35;29;34
24;29;36;29;34
24;29;34;29;34
24;29;33;29;34
24;29;34;29;34
24;29;36;29;34
24;29;36;29;34
24;29;34;29;34
24;29;37;29;34
24;29;35;29;34
24;29;35;30;33
24;29;33;30;33
25;29;33;29;33
24;29;33;29;34
24;29;33;29;34
24;29;34;29;34
24;29;35;29;33
24;29;32;29;34
24;29;32;29;34
24;29;34;29;34
24;29;35;29;34
24;29;32;29;34
24;29;33;29;34
24;29;34;29;34
24;29;32;30;33
24;29;33;29;33
24;29;35;29;34
24;29;33;29;34
24;29;33;29;33
24;29;32;29;33
24;29;35;29;34
24;29;35;29;34
24;29;35;29;34
24;29;36;29;34
24;29;34;29;34
24;29;34;29;34
24;29;34;29;33
24;29;33;30;34
24;29;33;29;34
24;29;35;29;34
24;29;33;29;34
24;29;35;29;33
25;29;34;29;33
24;29;36;29;34
24;29;36;29;34
24;29;37;29;34
24;29;35;29;34
24;29;35;29;34
24;29;34;29;33
24;29;36;29;33
24;29;33;29;33
24;29;34;29;33
24;29;33;29;33
24;29;36;28;34
24;29;36;29;33
24;29;35;29;33
24;29;34;29;32
24;29;37;29;34
24;29;34;29;34
24;29;34;29;33
24;29;34;29;34
24;29;34;29;34
24;29;35;29;33
24;29;34;29;33
24;29;36;29;34
24;29;34;29;34
24;29;35;29;33
24;29;34;29;33
24;29;37;29;34
24;29;36;29;34
24;29;34;29;33
24;29;34;29;33
24;29;37;29;34
24;29;36;29;33
24;29;35;28;33
24;29;37;29;33
24;29;37;29;33
24;29;36;29;33
24;29;37;29;33
24;29;37;29;33
24;29;35;29;34
24;29;36;29;33
