t1;t2;t3;t4;t5;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;16;28;22;23;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;16;28;22;23;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;16;28;22;23;;;;;;;;;;;;;;
27;17;27;21;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;16;28;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;27;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
26;17;27;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;27;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;16;27;22;23;;;;;;;;;;;;;;
25;16;28;22;23;;;;;;;;;;;;;;
26;17;27;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;16;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
26;17;27;22;23;;;;;;;;;;;;;;
26;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;27;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;16;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;16;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;21;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;16;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;16;27;22;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;16;27;22;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;16;27;22;22;;;;;;;;;;;;;;
25;17;27;22;23;;;;;;;;;;;;;;
24;16;27;22;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;26;22;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;26;22;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;16;27;22;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;18;27;21;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;22;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;16;27;21;22;;;;;;;;;;;;;;
24;16;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;16;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;16;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;22;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
24;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;27;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;16;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;20;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;20;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
22;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;26;21;22;;;;;;;;;;;;;;
23;17;25;21;22;;;;;;;;;;;;;;
